Opening,NumGames,WhiteWin%,BlackWin%,Tie%,AvgMoves,EffectivenessWhite,EffectivenessBlack,Aggressivity,Volatility,Popularity
Queen's Gambit Declined: Exchange Variation,4582,45.32955041466609,41.66302924487123,13.00742034046268,86.03339153208206,-0.1707317073170732,0.1707317073170731,-0.7560975609756098,-0.509627727856226,0.4197689345314506
"Sicilian Defense: Lasker-Pelikan Variation, Sveshnikov Variation, Chelyabinsk Variation",7498,47.39930648172846,40.17071218991731,12.429981328354229,90.57375300080021,0.3838254172015405,-0.3838254172015404,-0.7073170731707317,-0.8510911424903722,0.6816431322207959
Sicilian Defense: Mengarini Variation,6322,48.08604871875989,44.65359063587472,7.260360645365391,77.58114520721291,-0.23748395378690634,0.23748395378690623,0.8254172015404364,0.8870346598202825,0.5840821566110399
Benoni Defense: French Benoni,1960,54.59183673469388,38.265306122448976,7.142857142857142,81.70816326530613,0.9358151476251604,-0.9358151476251605,0.853658536585366,0.35301668806161746,-0.28241335044929394
"Pirc Defense: Classical Variation, Schlechter Variation",2921,50.53064019171517,40.15748031496063,9.311879493324204,85.9294762067785,0.6534017971758665,-0.6534017971758665,0.11168164313222073,-0.4813863928112966,0.10911424903722722
"Sicilian Defense: Modern Variations, Main Line",3245,30.939907550077038,33.77503852080123,35.28505392912172,103.86964560862866,-0.871630295250321,0.871630295250321,-0.9589216944801027,-0.9460847240051348,0.18613607188703463
"Sicilian Defense: Najdorf Variation, English Attack",15408,40.1285046728972,32.69730010384216,27.174195223260643,104.33541017653167,0.5609756097560976,-0.5609756097560976,-0.9435173299101413,-0.9486521181001284,0.8921694480102695
"Queen's Gambit Declined: Vienna Variation, Quiet Variation",2261,42.1937195931004,44.803184431667404,13.003095975232199,84.01105705440071,-0.8356867779204108,0.8356867779204107,-0.7535301668806161,-0.1681643132220796,-0.12451861360718874
Semi-Slav Defense: Main Line,2733,55.39699963410172,36.77277716794731,7.8302231979509695,82.96231247713136,0.9666238767650834,-0.9666238767650834,0.6598202824133506,0.1065468549422337,0.051347881899871606
"Sicilian Defense: Canal Attack, Main Line",13371,47.19168349412908,42.21075461820358,10.59756188766734,86.575723580884,0.024390243902439046,-0.024390243902439046,-0.3812580231065469,-0.5892169448010269,0.853658536585366
Semi-Slav Defense: Accelerated Move Order,4119,49.96358339402768,39.71837824714737,10.318038358824957,83.46516144695315,0.6482670089858793,-0.6482670089858793,-0.3093709884467266,-0.019255455712451908,0.35558408215661097
French Defense: Winawer Variation,1732,46.0161662817552,44.86143187066974,9.122401847575059,79.9728637413395,-0.5224646983311938,0.5224646983311938,0.19897304236200264,0.6585365853658536,-0.41463414634146345
Queen's Pawn Game: Levitsky Attack,8906,49.663148439254435,41.67976644958455,8.657085111161015,80.50179654165731,0.43774069319640563,-0.43774069319640563,0.39152759948652127,0.5892169448010269,0.7278562259306804
"Ruy Lopez: Morphy Defense, Anderssen Variation",6923,45.84717607973422,44.77827531417016,9.374548606095622,87.34363715152391,-0.5353016688061618,0.5353016688061618,0.07573812580231065,-0.6790757381258024,0.6328626444159178
Sicilian Defense: Alapin Variation,20389,48.98229437441758,41.2232085928687,9.794497032713718,83.46696748246603,0.4172015404364571,-0.41720154043645696,-0.11424903722721436,-0.02182284980744542,0.9383825417201541
Sicilian Defense: Snyder Variation,4106,45.51875304432538,45.4213346322455,9.059912323429128,79.34559181685339,-0.637997432605905,0.637997432605905,0.2323491655969192,0.7458279845956355,0.35044929396662394
Alekhine Defense: Scandinavian Variation,6991,45.787440995565724,44.15677299384924,10.055786010585038,83.77127735660135,-0.46341463414634143,0.46341463414634143,-0.2066752246469833,-0.10141206675224645,0.6405648267008985
"King's Indian Defense: Fianchetto Variation, Panno Variation",3787,52.31053604436229,38.447319778188536,9.242144177449168,87.23210984948508,0.876765083440308,-0.8767650834403081,0.13992297817715027,-0.6662387676508343,0.3119383825417201
Zukertort Opening: Queenside Fianchetto Variation,4602,49.521946979574096,41.50369404606693,8.974358974358974,84.15775749674054,0.4454428754813864,-0.4454428754813864,0.2605905006418485,-0.18870346598202825,0.4223363286264441
"Sicilian Defense: Pin Variation, Koch Variation",1094,46.52650822669104,45.703839122486286,7.769652650822668,77.85466179159049,-0.5738125802310654,0.5738125802310654,0.6867779204107831,0.858793324775353,-0.889602053915276
GrÃ¼nfeld Defense: Three Knights Variation,3767,47.75683567825856,42.28829307140961,9.954871250331829,79.63206795858774,0.12451861360718874,-0.12451861360718874,-0.16559691912708596,0.7073170731707317,0.30166880616174585
Sicilian Defense: Moscow Variation,19155,47.30879665883581,43.523884103367266,9.167319237796919,85.53657008613939,-0.17329910141206673,0.17329910141206684,0.16559691912708607,-0.4351732991014121,0.9281129653401796
Sicilian Defense: Smith-Morra Gambit,6837,51.48456925552143,41.33391838525669,7.181512359221881,79.6039198478865,0.6123234916559692,-0.6123234916559692,0.8459563543003852,0.7124518613607189,0.6277278562259307
Benoni Defense: Classical Variation,1399,44.674767691208004,46.10436025732666,9.220872051465333,82.38813438170122,-0.7817715019255456,0.7817715019255456,0.14762516046213103,0.24005134788189997,-0.6392811296534018
Trompowsky Attack: Raptor Variation,3209,48.98722343409162,42.10034278591461,8.912433779993767,78.94702399501402,0.30423620025673936,-0.30423620025673936,0.2862644415917843,0.7843388960205391,0.17843388960205386
"Italian Game: Giuoco Pianissimo, Normal",9964,38.98032918506624,38.62906463267764,22.39060618225612,95.84243275792855,-0.6148908857509627,0.6148908857509627,-0.9255455712451861,-0.9050064184852374,0.7715019255455713
Mieses Opening,8811,41.19850187265918,47.531494722505954,11.270003404834865,86.32266485075473,-0.9435173299101413,0.9435173299101411,-0.5250320924261874,-0.5455712451861361,0.7227214377406932
Queen's Gambit Declined,23490,48.663260962111536,40.063856960408685,11.272882077479778,85.02013622818221,0.509627727856226,-0.509627727856226,-0.527599486521181,-0.3299101412066753,0.9614890885750962
"Sicilian Defense: Alapin Variation, Smith-Morra Declined",13725,45.646630236794174,44.92531876138434,9.428051001821494,82.54265938069217,-0.5892169448010269,0.5892169448010269,0.03209242618741981,0.20410783055198967,0.8639281129653402
Ruy Lopez: Closed,3541,48.96921773510308,38.604913866139505,12.425868398757412,89.530076249647,0.6970474967907574,-0.6970474967907574,-0.7021822849807445,-0.8125802310654686,0.25545571245186127
"Queen's Gambit Declined: Modern Variation, Normal Line",2960,49.25675675675676,40.50675675675676,10.236486486486486,85.9,0.527599486521181,-0.527599486521181,-0.2734274711168164,-0.47881899871630296,0.11424903722721447
Queen's Gambit Accepted: Normal Variation,1571,48.6950986632718,41.88415022278804,9.420751113940165,80.39592616168046,0.2939666238767651,-0.2939666238767651,0.03979460847240057,0.5994865211810012,-0.5057766367137355
"Queen's Gambit Accepted: Classical Defense, Rubinstein Variation",1711,40.73641145528931,46.81472822910578,12.44886031560491,84.8270017533606,-0.9409499358151476,0.9409499358151476,-0.7098844672657253,-0.2991014120667522,-0.43003851091142486
Zukertort Opening: Nimzo-Larsen Variation,10061,50.004969684921974,39.33008647251764,10.664943842560382,88.97286552032601,0.7098844672657252,-0.7098844672657253,-0.3940949935815148,-0.7766367137355584,0.7843388960205391
Mikenas Defense,6175,45.26315789473684,45.29554655870445,9.441295546558704,83.28582995951417,-0.6508344030808729,0.6508344030808728,0.024390243902439046,0.024390243902439046,0.5738125802310654
"Ruy Lopez: Berlin Defense, Rio Gambit Accepted",9839,21.577396076837076,19.10763288952129,59.314971033641626,133.86909238743775,0.12195121951219523,-0.12195121951219512,-0.9845956354300385,-0.9768934531450577,0.766367137355584
"Nimzo-Indian Defense: SÃ¤misch Variation, Accelerated",3292,51.70109356014581,41.61603888213852,6.682867557715674,78.04374240583232,0.6020539152759949,-0.6020539152759949,0.9178433889602053,0.8408215661103979,0.20410783055198967
Vienna Game: Paulsen Variation,1878,48.77529286474974,43.23748668796592,7.987220447284344,81.5356762513312,0.1065468549422337,-0.1065468549422336,0.5943517329910142,0.39152759948652127,-0.32734274711168165
English Opening: Anglo-Indian Defense,12963,48.82357478978632,42.01187996605724,9.164545244156445,85.36210753683561,0.2836970474967908,-0.2836970474967908,0.1707317073170731,-0.3940949935815148,0.8433889602053914
Zukertort Opening: Queen's Gambit Invitation,5193,50.83766608896592,39.30290776044675,9.859426150587328,85.78625072212594,0.7715019255455713,-0.7715019255455713,-0.13478818998716302,-0.4685494223363287,0.48908857509627723
Nimzo-Indian Defense,4098,46.071254270375796,43.67984382625671,10.248901903367496,82.57247437774524,-0.36328626444159173,0.36328626444159173,-0.2836970474967908,0.19897304236200264,0.3478818998716302
"English Opening: Symmetrical Variation, Four Knights Variation",2799,50.69667738478027,36.33440514469453,12.968917470525188,84.18828152911755,0.9178433889602053,-0.9178433889602053,-0.7509627727856226,-0.19640564826700901,0.07573812580231065
"Queen's Gambit Declined: Chigorin Defense, Main Line",3559,47.23236864287721,43.57965720708064,9.187974150042146,78.48412475414442,-0.1938382541720154,0.1938382541720154,0.1578947368421053,0.8202824133504494,0.2708600770218228
"Queen's Gambit Declined: Semi-Tarrasch Defense, Pillsbury Variation",1256,41.87898089171975,44.904458598726116,13.21656050955414,83.42436305732484,-0.8536585365853658,0.853658536585366,-0.766367137355584,-0.0038510911424903815,-0.7715019255455713
Caro-Kann Defense: Panov Attack,5471,50.228477426430274,40.632425516358985,9.139097057210748,80.1281301407421,0.5789473684210527,-0.5789473684210527,0.18870346598202814,0.6354300385109115,0.5198973042362003
"Sicilian Defense: Kan Variation, Modern Variation",5934,48.61813279406808,43.95011796427368,7.431749241658241,80.56538591169532,-0.05776636713735561,0.05776636713735561,0.779204107830552,0.5712451861360719,0.5584082156611039
Zukertort Opening: Pirc Invitation,7494,51.254336802775555,39.43154523618895,9.314117961035496,85.38871096877502,0.7894736842105263,-0.7894736842105263,0.1065468549422337,-0.40179717586649555,0.6790757381258024
"Sicilian Defense: Najdorf Variation, Amsterdam Variation",2528,49.16930379746836,43.552215189873415,7.2784810126582276,78.48575949367088,0.1193838254172015,-0.1193838254172015,0.8228498074454429,0.8177150192554556,-0.00898587933247752
"Queen's Gambit Accepted: Central Variation, McDonnell Defense",2106,42.402659069325736,39.31623931623932,18.281101614434945,86.06315289648623,-0.2323491655969191,0.2323491655969192,-0.9024390243902439,-0.5121951219512195,-0.20924261874197692
Indian Defense: Budapest Defense,2488,51.527331189710615,39.79099678456592,8.681672025723474,80.68649517684888,0.7766367137355583,-0.7766367137355584,0.373555840821566,0.5507060333761233,-0.02182284980744542
Queen's Pawn Game: London System,27200,44.50735294117647,39.606617647058826,15.886029411764707,89.85797794117647,0.07317073170731714,-0.07317073170731703,-0.8639281129653402,-0.8331193838254172,0.9794608472400514
"Sicilian Defense: Dragon Variation, Yugoslav Attack",3440,47.122093023255815,45.78488372093023,7.093023255813953,79.05581395348837,-0.5019255455712452,0.5019255455712452,0.8639281129653402,0.7766367137355583,0.23748395378690623
Vienna Game,1107,49.68383017163505,41.46341463414634,8.85275519421861,78.46341463414635,0.4685494223363287,-0.4685494223363287,0.30423620025673936,0.8228498074454429,-0.8767650834403081
Queen's Pawn Game: Symmetrical Variation,14749,44.5792935114245,39.82642891043461,15.594277578140892,89.3321581124144,0.03465982028241332,-0.03465982028241332,-0.8510911424903722,-0.7971758664955071,0.8793324775353017
Sicilian Defense: Hyperaccelerated Pterodactyl,2303,48.111159357359966,43.0308293530178,8.858011289622231,82.804168475901,0.02695763799743256,-0.02695763799743256,0.2965340179717586,0.14762516046213103,-0.10397946084724008
"Scandinavian Defense: Main Line, Leonhardt Gambit",1379,47.49818709209572,44.23495286439449,8.266860043509789,77.16026105873821,-0.25288831835686776,0.25288831835686776,0.5250320924261873,0.8973042362002568,-0.6713735558408216
Queen's Pawn Game: Krause Variation,4149,46.396722101711255,43.69727645215715,9.906001446131597,83.0055435044589,-0.31450577663671375,0.31450577663671364,-0.15019255455712455,0.08857509627727866,0.3581514762516047
Indian Defense: Knights Variation,11489,45.48698755331186,42.98894594829837,11.524066498389764,86.02036730785969,-0.3453145057766367,0.3453145057766367,-0.5866495507060334,-0.5044929396662388,0.8100128369704749
Ruy Lopez: Exchange Variation,1461,47.43326488706365,41.889117043121146,10.677618069815194,86.97604380561259,0.15019255455712455,-0.15019255455712455,-0.3992297817715019,-0.6405648267008985,-0.5892169448010269
"Sicilian Defense: Closed, Traditional",18026,50.43270831021858,41.30700099855764,8.260290691223787,80.76356374126262,0.5353016688061618,-0.5353016688061618,0.5301668806161746,0.5353016688061618,0.9101412066752246
"Caro-Kann Defense: Advance Variation, Short Variation",12838,47.41392740302228,39.68686711325752,12.899205483720205,89.82310328711637,0.4480102695763799,-0.44801026957638,-0.7406931964056482,-0.8305519897304237,0.8408215661103979
"Sicilian Defense: Najdorf Variation, Lipnitsky Attack",6378,51.097522734399504,42.066478519912195,6.835998745688304,76.78990279084353,0.5121951219512195,-0.5121951219512195,0.8998716302952503,0.9152759948652118,0.5892169448010269
Hungarian Opening: Sicilian Invitation,2146,48.136067101584345,41.51910531220876,10.344827586206897,84.35368126747437,0.27342747111681653,-0.2734274711168164,-0.3196405648267009,-0.2323491655969191,-0.17971758664955073
English Opening: Agincourt Defense,20609,47.4210296472415,42.874472317919356,9.704498034839148,83.60856907176476,-0.060333761232349126,0.060333761232349126,-0.07573812580231065,-0.06546854942233638,0.9409499358151476
Indian Defense: Anti-Nimzo-Indian,11297,39.355581127733025,36.96556607949013,23.678852792776844,99.35168628839514,-0.30166880616174585,0.30166880616174585,-0.9332477535301669,-0.9255455712451861,0.8074454428754814
"French Defense: Rubinstein Variation, Fort Knox Variation",3112,45.08354755784062,41.70951156812339,13.206940874035988,89.49357326478149,-0.2195121951219512,0.2195121951219512,-0.7637997432605905,-0.810012836970475,0.1578947368421053
"Sicilian Defense: Paulsen Variation, Bastrikov Variation",5255,46.01332064700286,44.60513796384396,9.381541389153188,81.32426260704091,-0.4942233632862645,0.4942233632862645,0.06803594351732989,0.42747111681643135,0.5019255455712452
Scandinavian Defense: Classical Variation,1814,46.47188533627343,43.439911797133405,10.088202866593164,83.82028665931642,-0.27599486521181005,0.27599486521181005,-0.22721437740693196,-0.12195121951219512,-0.36328626444159173
"Sicilian Defense: Richter-Rauzer Variation, Classical Variation",2289,45.82787243337702,45.4346876365225,8.73743993010048,81.36828309305373,-0.62002567394095,0.62002567394095,0.3427471116816432,0.4197689345314506,-0.10911424903722722
Sicilian Defense: Modern Variations,15258,48.368069209594964,42.718573862891596,8.913356927513435,86.58834709660506,0.1450577663671373,-0.1450577663671374,0.2836970474967908,-0.5969191270860077,0.8870346598202825
RÃ©ti Opening: Advance Variation,5474,45.706978443551336,46.127146510778225,8.165875045670443,79.67701863354037,-0.6970474967907574,0.6970474967907574,0.5558408215661104,0.6970474967907574,0.5288831835686778
"Queen's Pawn Game: Veresov Attack, Richter Variation",1093,47.75846294602013,46.111619396157366,6.1299176578225065,76.89844464775847,-0.4711168164313222,0.4711168164313222,0.9794608472400514,0.9101412066752246,-0.8934531450577664
King's Indian Attack: Symmetrical Defense,18613,50.84081018642884,38.645033041422664,10.5141567721485,86.89485843227851,0.8151476251604621,-0.8151476251604621,-0.36585365853658536,-0.6302952503209243,0.9255455712451861
Nimzo-Indian Defense: Normal Line,1965,52.468193384223916,38.62595419847328,8.9058524173028,81.13333333333334,0.8741976893453145,-0.8741976893453145,0.28883183568677784,0.4736842105263157,-0.27856225930680356
Scandinavian Defense,7061,45.645092763064724,44.65373176603881,9.701175470896475,81.19671434640986,-0.5430038510911425,0.5430038510911426,-0.07060333761232351,0.4608472400513479,0.6482670089858793
"Sicilian Defense: Accelerated Dragon, Modern Bc4 Variation",6952,46.49021864211738,43.82911392405063,9.68066743383199,82.8744246260069,-0.32734274711168165,0.32734274711168165,-0.06290115532734275,0.13478818998716302,0.637997432605905
"Sicilian Defense: Najdorf Variation, Zagreb Variation",2320,46.89655172413793,43.146551724137936,9.956896551724139,86.29956896551724,-0.17586649550706035,0.17586649550706035,-0.1681643132220796,-0.5430038510911425,-0.09499358151476256
"Neo-GrÃ¼nfeld Defense: Classical Variation, Modern Defense",2881,44.01249566122874,45.296771954182574,10.690732384588685,84.29816036098578,-0.7740693196405648,0.7740693196405648,-0.40436456996148906,-0.22464698331193833,0.09370988446726569
Queen's Indian Defense: Kasparov Variation,1652,47.21549636803874,44.37046004842615,8.41404358353511,83.55992736077482,-0.306803594351733,0.3068035943517331,0.4865211810012837,-0.05006418485237485,-0.45571245186136067
Italian Game,1673,48.296473401075914,43.39509862522415,8.30842797369994,79.81589958158996,-0.00898587933247752,0.00898587933247752,0.5070603337612323,0.6816431322207959,-0.44287548138639277
Scotch Game: Potter Variation,2362,48.602878916172735,43.14140558848433,8.25571549534293,81.13209144792549,0.09370988446726569,-0.09370988446726569,0.5327342747111681,0.47625160462130944,-0.06803594351732989
"Ruy Lopez: Exchange Variation, King's Bishop Variation",1053,46.913580246913575,40.74074074074074,12.345679012345679,82.60303893637227,0.23106546854942223,-0.23106546854942234,-0.6893453145057766,0.18870346598202814,-0.9409499358151476
"Ruy Lopez: Morphy Defense, Modern Steinitz Defense",3555,44.19127988748242,46.04781997187061,9.760900140646976,85.36033755274262,-0.8048780487804879,0.8048780487804879,-0.09114249037227218,-0.38896020539152765,0.2682926829268293
King's Indian Attack: French Variation,3682,51.11352525801195,38.75611080934275,10.130363932645302,83.28544269418794,0.8177150192554556,-0.8177150192554556,-0.24261874197689348,0.02695763799743256,0.2811296534017971
"Scandinavian Defense: Main Line, Mieses Variation",5490,43.424408014571945,47.85063752276867,8.72495446265938,80.39307832422587,-0.8870346598202824,0.8870346598202825,0.35044929396662394,0.6020539152759949,0.5327342747111681
"French Defense: Classical Variation, Steinitz Variation",6394,51.51704723177979,39.89677822959024,8.586174538629967,80.2993431341883,0.7689345314505778,-0.7689345314505777,0.4172015404364571,0.6148908857509627,0.5917843388960204
Queen's Pawn Game: Steinitz Countergambit,8403,44.22230155896704,44.103296441747,11.674401999285969,84.08449363322623,-0.6354300385109114,0.6354300385109115,-0.6046213093709885,-0.1835686777920411,0.7021822849807446
"English Opening: Anglo-Indian Defense, Queen's Knight Variation",9228,48.19029042045947,42.37104464672735,9.438664932813177,84.8138274815778,0.17329910141206684,-0.17329910141206673,0.02695763799743256,-0.2939666238767651,0.7406931964056482
Benoni Defense: Fianchetto Variation,3255,48.50998463901689,43.99385560675883,7.49615975422427,84.01382488479263,-0.07317073170731703,0.07317073170731714,0.748395378690629,-0.1707317073170732,0.19127086007702188
French Defense: Schlechter Variation,5638,48.68747782901738,41.539553032990426,9.772969137992197,83.60163178432069,0.35558408215661097,-0.3555840821566111,-0.10141206675224645,-0.060333761232349126,0.5404364569961488
Bogo-Indian Defense: GrÃ¼nfeld Variation,6940,50.18731988472622,39.56772334293948,10.244956772334294,85.51195965417867,0.6944801026957639,-0.6944801026957639,-0.27856225930680356,-0.4249037227214377,0.6354300385109115
"Sicilian Defense: French Variation, Westerinen Attack",6496,46.8134236453202,45.22783251231527,7.958743842364532,81.47891009852216,-0.47625160462130933,0.47625160462130944,0.6123234916559692,0.40436456996148906,0.5943517329910142
Pirc Defense: Classical Variation,6073,52.280586201218505,39.63444755475054,8.084966244030957,81.29853449695374,0.8228498074454429,-0.8228498074454429,0.5763799743260591,0.4351732991014121,0.5635430038510911
French Defense: Paulsen Variation,4109,45.53419323436359,46.77537113652957,7.6904356291068385,81.02068629836943,-0.7612323491655969,0.761232349165597,0.7021822849807446,0.4942233632862645,0.35301668806161746
Benoni Defense: HromÃ¡dka System,2614,48.852333588370314,42.19586840091814,8.951798010711553,85.35156847742923,0.26315789473684204,-0.26315789473684215,0.26572528883183577,-0.386392811296534,0.024390243902439046
"Queen's Gambit Declined: Ragozin Defense, Vienna Variation",1403,36.8496079828938,41.981468282252315,21.168923734853884,88.66429080541697,-0.9306803594351734,0.9306803594351734,-0.9178433889602053,-0.7637997432605905,-0.6354300385109114
Horwitz Defense,20896,47.52105666156202,43.56336140888209,8.915581929555897,81.75157924961715,-0.15532734274711169,0.15532734274711157,0.27856225930680356,0.34017971758664944,0.9435173299101411
Tarrasch Defense: Two Knights Variation,2449,46.87627603103308,41.81298489179257,11.310739077174357,84.17884850959575,0.05006418485237485,-0.05006418485237485,-0.5378690629011553,-0.19127086007702188,-0.03979460847240046
"English Opening: Symmetrical Variation, Botvinnik System",2861,45.12408248864034,44.56483746941629,10.311080041943377,85.20622160083887,-0.607188703465982,0.607188703465982,-0.2991014120667522,-0.36328626444159173,0.08344030808729141
"Pirc Defense: Austrian Attack, Dragon Formation",1479,48.88438133874239,41.24408384043273,9.871534820824882,79.33806626098715,0.4094993581514763,-0.4094993581514762,-0.13992297817715016,0.748395378690629,-0.5738125802310654
"English Opening: Anglo-Indian Defense, King's Indian Formation",9639,48.251893349932566,40.9793547048449,10.768751945222533,85.4826226787011,0.368421052631579,-0.368421052631579,-0.4326059050064185,-0.41463414634146345,0.7560975609756098
"Ruy Lopez: Closed, Flohr System",1432,44.134078212290504,39.315642458100555,16.550279329608937,97.28840782122904,0.06803594351732989,-0.06803594351732989,-0.8818998716302953,-0.9152759948652118,-0.6097560975609756
"Ruy Lopez: Closed, Chigorin Defense",1614,52.23048327137546,38.04213135068154,9.727385377942998,103.21685254027261,0.8921694480102695,-0.8921694480102695,-0.08087291399229779,-0.9409499358151476,-0.4813863928112966
"Slav Defense: Quiet Variation, Schallopp Defense",5474,43.67921081476069,40.40920716112532,15.911582024113994,91.44957983193277,-0.21694480102695768,0.21694480102695768,-0.8664955070603337,-0.871630295250321,0.5288831835686778
Indian Defense: Spielmann-Indian,8079,45.426414160168335,45.0179477658126,9.555638074019061,85.94516648100013,-0.6174582798459564,0.6174582798459562,-0.019255455712451908,-0.4865211810012837,0.6970474967907574
"Queen's Pawn Game: Torre Attack, GrÃ¼nfeld Variation, Main Line",1649,52.45603395997575,37.174044875682235,10.369921164342026,86.21892055791389,0.9281129653401796,-0.9281129653401797,-0.32477535301668803,-0.527599486521181,-0.4608472400513479
Queen's Gambit Declined: Ragozin Defense,17938,22.549894079607537,22.86765525699632,54.582450663396145,129.84095216858066,-0.7150192554557124,0.7150192554557124,-0.9794608472400513,-0.9743260590500642,0.9050064184852376
Semi-Slav Defense: Normal Variation,3048,47.34251968503937,41.83070866141732,10.826771653543307,84.3497375328084,0.14249037227214378,-0.14249037227214378,-0.45057766367137353,-0.22978177150192558,0.14762516046213103
Modern Defense: Kotov Variation,3020,48.24503311258278,43.24503311258278,8.509933774834437,82.7046357615894,0.011553273427471034,-0.011553273427471145,0.4582798459563544,0.1707317073170731,0.1322207958921695
Philidor Defense,3694,48.727666486193826,42.60963724959394,8.662696264212236,84.69382782891175,0.20410783055198967,-0.20410783055198978,0.386392811296534,-0.27856225930680356,0.2836970474967908
"Caro-Kann Defense: Classical Variation, Lobron System",2105,43.51543942992874,44.465558194774346,12.019002375296912,88.08788598574822,-0.7458279845956355,0.7458279845956355,-0.6611039794608473,-0.7201540436456997,-0.2156611039794608
"English Opening: Agincourt Defense, Neo-Catalan Declined",12142,48.61637292044144,40.13342118267172,11.25020589688684,86.48954043814858,0.5019255455712452,-0.5019255455712452,-0.5198973042362003,-0.5712451861360719,0.8344030808729139
"Ruy Lopez: Morphy Defense, Wormald Attack",1140,46.666666666666664,46.31578947368421,7.017543859649122,81.89649122807018,-0.6251604621309371,0.625160462130937,0.8741976893453145,0.32734274711168165,-0.8562259306803595
French Defense: King's Indian Attack,13882,47.8821495461749,44.18671661143927,7.931133842385823,84.18174614608846,-0.20154043645699615,0.20154043645699615,0.625160462130937,-0.1938382541720154,0.8664955070603337
Mexican Defense,3844,43.18418314255983,46.74817898022893,10.067637877211238,80.50156087408949,-0.8664955070603337,0.8664955070603337,-0.21437740693196405,0.5917843388960204,0.3222079589216944
"Queen's Indian Defense: Fianchetto Variation, Nimzowitsch Variation",6236,34.20461834509301,20.012828736369467,45.78255291853752,140.26763951250803,0.987163029525032,-0.9871630295250321,-0.9717586649550706,-0.982028241335045,0.5789473684210527
Owen Defense,9824,49.74552117263843,42.803338762214985,7.45114006514658,81.70287052117264,0.28883183568677784,-0.28883183568677795,0.7637997432605905,0.35558408215661097,0.7637997432605905
"English Opening: Agincourt Defense, Catalan Defense Accepted",4155,44.981949458483754,43.97111913357401,11.046931407942239,83.79037304452467,-0.5404364569961488,0.5404364569961488,-0.4839537869062901,-0.11168164313222084,0.3607188703465982
"Caro-Kann Defense: Panov Attack, Modern Defense, Mieses Line",2739,46.51332603139832,40.197152245345016,13.289521723256664,80.7166849215042,0.25545571245186127,-0.2554557124518614,-0.7740693196405648,0.5455712451861361,0.05776636713735561
Center Game: Berger Variation,1571,49.96817313812858,42.775302355187776,7.2565245066836415,73.40738383195416,0.33761232349165593,-0.33761232349165593,0.8279845956354301,0.9897304236200257,-0.5057766367137355
Semi-Slav Defense,13189,44.590188793691716,33.967700356357575,21.442110849950716,103.69550382894836,0.8100128369704749,-0.810012836970475,-0.9229781771501926,-0.9435173299101413,0.8510911424903722
Yusupov-Rubinstein System,4464,48.74551971326165,41.91308243727598,9.341397849462366,86.20004480286738,0.30166880616174585,-0.30166880616174585,0.09884467265725294,-0.5224646983311938,0.4069319640564826
"Sicilian Defense: Richter-Rauzer Variation, Neo-Modern Variation",4748,46.48272957034541,43.8921651221567,9.625105307497893,82.42249368155012,-0.33761232349165593,0.33761232349165593,-0.042362002567394086,0.2323491655969192,0.43774069319640563
RÃ©ti Opening: RÃ©ti Accepted,1382,49.63820549927641,41.38929088277858,8.972503617945007,79.3972503617945,0.4711168164313222,-0.4711168164313222,0.26315789473684204,0.7329910141206675,-0.6636713735558408
Queen's Gambit Declined: Baltic Defense,1233,48.58069748580697,43.06569343065693,8.35360908353609,79.35766423357664,0.10269576379974321,-0.10397946084724008,0.496790757381258,0.7432605905006417,-0.7817715019255456
Sicilian Defense: Delayed Alapin,11547,46.27175889841517,44.513726509049974,9.214514592534858,85.6050922317485,-0.45571245186136067,0.45571245186136067,0.15275994865211806,-0.45057766367137353,0.8125802310654686
Anderssen's Opening,4321,46.054154130988195,44.61930108771118,9.326544781300624,85.61791252024994,-0.48908857509627723,0.48908857509627723,0.10141206675224645,-0.45571245186136067,0.38896020539152754
"English Opening: King's English Variation, Taimanov Variation",1470,45.30612244897959,46.802721088435376,7.891156462585033,83.80748299319728,-0.7869062901155327,0.7869062901155328,0.6431322207958923,-0.11424903722721436,-0.5815147625160462
RÃ©ti Opening,4462,49.97758852532497,39.89242492155984,10.129986553115195,84.90587180636486,0.6277278562259307,-0.6277278562259307,-0.24005134788189986,-0.306803594351733,0.4030808729139923
"Sicilian Defense: Nimzowitsch Variation, Exchange Variation",1076,43.49442379182156,47.4907063197026,9.014869888475836,79.96654275092936,-0.8741976893453145,0.8741976893453145,0.24005134788189997,0.6611039794608473,-0.9229781771501926
"Queen's Gambit Declined: Harrwitz Attack, Main Line",1226,47.47145187601958,35.15497553017944,17.37357259380098,90.7642740619902,0.8664955070603337,-0.8664955070603337,-0.8921694480102695,-0.8562259306803595,-0.7894736842105263
"Semi-Slav Defense: Stoltz Variation, Shabalov Attack",1069,47.80168381665108,44.71468662301216,7.483629560336763,76.74929840972872,-0.2811296534017972,0.2811296534017971,0.7560975609756098,0.9204107830551991,-0.9281129653401797
"Queen's Gambit Declined: Baltic Defense, Pseudo-Slav",1081,45.79093432007401,44.03330249768732,10.175763182238667,89.35615171137836,-0.45057766367137353,0.45057766367137364,-0.2554557124518614,-0.7997432605905006,-0.9127086007702182
French Defense: Normal Variation,2283,55.14673674989049,38.501971090670175,6.351292159439334,79.03942181340342,0.9460847240051349,-0.9460847240051348,0.9666238767650834,0.779204107830552,-0.11168164313222084
